"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czechia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","CZK","Czech Koruna","0","Units",,,12.371528,,
"CZE","Czechia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","CZK","Czech Koruna","0","Units",,,12.097428,,
"CZE","Czechia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","CZK","Czech Koruna","0","Units",,,12.150267,,
"CZE","Czechia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","CZK","Czech Koruna","0","Units",,,12.009202,,
"CZE","Czechia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2022","2022","CZK","Czech Koruna","0","Units",,,12.299963,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","DKK","Danish Krone","0","Units",,,8.083144,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","DKK","Danish Krone","0","Units",,,8.322817,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","DKK","Danish Krone","0","Units",,,7.894714,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","DKK","Danish Krone","0","Units",,,6.587673,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","DKK","Danish Krone","0","Units",,,5.991057,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","DKK","Danish Krone","0","Units",,,5.99691,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","DKK","Danish Krone","0","Units",,,5.946778,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","DKK","Danish Krone","0","Units",,,5.443701,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","DKK","Danish Krone","0","Units",,,5.098131,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","DKK","Danish Krone","0","Units",,,5.360867,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","DKK","Danish Krone","0","Units",,,5.624075,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","DKK","Danish Krone","0","Units",,,5.368712,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","DKK","Danish Krone","0","Units",,,5.792476,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","DKK","Danish Krone","0","Units",,,5.616312,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","DKK","Danish Krone","0","Units",,,5.612467,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","DKK","Danish Krone","0","Units",,,6.727907,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","DKK","Danish Krone","0","Units",,,6.731718,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","DKK","Danish Krone","0","Units",,,6.602893,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","DKK","Danish Krone","0","Units",,,6.314619,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","DKK","Danish Krone","0","Units",,,6.669447,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","DKK","Danish Krone","0","Units",,,6.542152,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","DKK","Danish Krone","0","Units",,,6.287113,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","DKK","Danish Krone","0","Units",,,7.076152,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2023","2023","DKK","Danish Krone","0","Units",,,6.889703,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.712274,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.709972,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.682177,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.713843,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.722334,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.742407,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.739667,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.757855,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.75745,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.765627,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.767114,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.763158,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.739703,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.717922,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.706266,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.70125,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.681256,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.672632,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.675285,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.641531,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.644071,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.623075,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.607352,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.889624,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.904428,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.901545,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.93251,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.91078,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.904153,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.889713,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.875737,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.868154,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.872994,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.880966,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.878735,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.882709,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.872773,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.881682,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.888425,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.872971,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.860976,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.843866,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.833348,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.815172,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.798774,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.776044,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.555577,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.547401,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.553999,,
"SVK","Slovak Republic","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.598451,,
